Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
283,-5699.999999999994,-2723.5000000000023,-2976.500000000004,0.18115942028985507,0.875,0.24206491716205145,0.4272969591678097,0.48132780082987553,0.21161825726141079,0.3070539419087137,0.38589211618257263,0.2157676348547718,0.3983402489626556,0,0,3,0,2,0,0,2
284,-5758.499999999982,-2859.00000000001,-2899.500000000002,0.028169014084507043,0.125,0.2408545925762412,0.4260150682903063,0.42323651452282157,0.2821576763485477,0.2946058091286307,0.34024896265560167,0.3941908713692946,0.26556016597510373,0,1,0,0,0,0,0,0
285,-6028.499999999981,-3047.500000000005,-2980.9999999999964,0.0,0.0,0.23965031961336,0.4247370230854354,0.5103734439834025,0.16182572614107885,0.3278008298755187,0.4107883817427386,0.14937759336099585,0.43983402489626555,0,0,0,0,0,0,0,0
286,-5930.499999999991,-2876.000000000003,-3054.4999999999927,0.07246376811594203,0.625,0.2384520680152932,0.4234628120161791,0.44398340248962653,0.22406639004149378,0.33195020746887965,0.3983402489626556,0.2074688796680498,0.3941908713692946,0,0,0,0,5,0,0,0
287,-5699.000000000025,-2667.9999999999986,-3031.0000000000086,0.007407407407407408,0.125,0.23725980767521673,0.42219242358013054,0.5020746887966805,0.17842323651452283,0.31950207468879666,0.23236514522821577,0.2946058091286307,0.4730290456431535,0,0,0,0,1,0,0,0
288,-5750.999999999984,-2928.500000000002,-2822.4999999999977,0.08029197080291971,0.5,0.23607350863684065,0.4209258463093902,0.4066390041493776,0.34439834024896265,0.24896265560165975,0.27385892116182575,0.4024896265560166,0.3236514522821577,1,1,0,0,2,0,0,0
289,-5776.999999999992,-2691.5000000000086,-3085.4999999999864,0.09929078014184398,0.5,0.23489314109365644,0.419663068770462,0.3360995850622407,0.31950207468879666,0.34439834024896265,0.4149377593360996,0.3029045643153527,0.2821576763485477,0,0,2,0,1,1,0,0
290,-5461.999999999992,-2820.999999999989,-2641.0000000000055,0.10218978102189781,0.375,0.23371867538818816,0.4184040795641506,0.46473029045643155,0.26556016597510373,0.2697095435684647,0.3900414937759336,0.33195020746887965,0.27800829875518673,0,0,0,1,2,0,0,0
291,-6295.999999999983,-3278.999999999995,-3017.0000000000045,0.08208955223880597,0.375,0.23255008201124722,0.41714886732545814,0.43568464730290457,0.21991701244813278,0.34439834024896265,0.4979253112033195,0.22406639004149378,0.27800829875518673,0,0,0,0,2,0,0,1
292,-6152.999999999969,-3009.5000000000077,-3143.499999999993,0.05673758865248227,0.25,0.231387331601191,0.41589742072348174,0.4605809128630705,0.21991701244813278,0.31950207468879666,0.4024896265560166,0.25311203319502074,0.34439834024896265,0,0,2,0,0,0,0,0
293,-5809.999999999962,-2994.500000000003,-2815.499999999993,0.04225352112676056,0.125,0.23023039494318503,0.4146497284613113,0.45643153526970953,0.2572614107883817,0.2863070539419087,0.4024896265560166,0.29045643153526973,0.3070539419087137,0,0,0,0,0,1,0,0
294,-5698.999999999987,-2585.5000000000073,-3113.4999999999986,0.058394160583941604,0.375,0.2290792429684691,0.41340577927592737,0.5477178423236515,0.22821576763485477,0.22406639004149378,0.2863070539419087,0.3360995850622407,0.3775933609958506,1,0,0,0,1,0,0,1
295,-5768.999999999994,-2835.499999999997,-2933.500000000002,0.15827338129496402,0.75,0.22793384675362674,0.41216556193809956,0.4190871369294606,0.3278008298755187,0.25311203319502074,0.37344398340248963,0.2987551867219917,0.3278008298755187,1,0,1,0,2,2,0,0
296,-5894.499999999987,-2779.0,-3115.4999999999995,0.19852941176470587,0.875,0.22679417751985861,0.41092906525228523,0.3360995850622407,0.37344398340248963,0.29045643153526973,0.4024896265560166,0.31950207468879666,0.27800829875518673,1,1,0,0,2,1,0,2
297,-6019.499999999985,-3018.500000000001,-3000.999999999988,0.043478260869565216,0.375,0.22566020663225933,0.40969627805652836,0.43983402489626555,0.3651452282157676,0.1950207468879668,0.45643153526970953,0.35684647302904565,0.18672199170124482,0,0,0,0,3,0,0,0
298,-6073.999999999962,-3240.4999999999986,-2833.499999999999,0.036231884057971016,0.25,0.22453190559909803,0.40846718922235875,0.22406639004149378,0.4979253112033195,0.27800829875518673,0.4190871369294606,0.3236514522821577,0.2572614107883817,0,0,0,0,2,0,0,0
299,-6105.999999999975,-2962.5000000000005,-3143.500000000001,0.057971014492753624,0.25,0.22340924607110255,0.40724178765469166,0.4315352697095436,0.44398340248962653,0.12448132780082988,0.2821576763485477,0.36929460580912865,0.34854771784232363,0,0,0,0,0,0,0,2
300,-5695.999999999996,-2925.0000000000005,-2770.999999999988,0.058394160583941604,0.375,0.22229219984074702,0.4060200622917276,0.5020746887966805,0.22821576763485477,0.2697095435684647,0.2157676348547718,0.43568464730290457,0.34854771784232363,0,1,0,0,2,0,0,0
301,-5796.499999999967,-2866.4999999999936,-2929.999999999997,0.02877697841726619,0.25,0.2211807388415433,0.4048020021048524,0.3941908713692946,0.33195020746887965,0.27385892116182575,0.21161825726141079,0.43568464730290457,0.35269709543568467,0,0,0,1,0,1,0,0
302,-5538.999999999998,-2639.000000000001,-2900.000000000002,0.16296296296296298,0.625,0.22007483514733558,0.40358759609853784,0.35684647302904565,0.44813278008298757,0.1950207468879668,0.2157676348547718,0.4730290456431535,0.3112033195020747,0,1,2,0,0,2,0,0
303,-5592.999999999987,-2721.9999999999977,-2870.9999999999973,0.145985401459854,0.375,0.2189744609715989,0.4023768333102422,0.42323651452282157,0.2821576763485477,0.2946058091286307,0.3651452282157676,0.24481327800829875,0.3900414937759336,0,0,2,1,0,0,0,0
304,-5562.999999999987,-2863.499999999996,-2699.5000000000027,0.05714285714285714,0.375,0.2178795886667409,0.4011697028103115,0.4024896265560166,0.35684647302904565,0.24066390041493776,0.22821576763485477,0.4024896265560166,0.36929460580912865,1,0,0,0,2,0,0,0
305,-5457.000000000003,-2658.000000000011,-2799.0000000000027,0.16666666666666666,0.625,0.2167901907234072,0.3999661937018806,0.3775933609958506,0.36099585062240663,0.26141078838174275,0.31950207468879666,0.33195020746887965,0.34854771784232363,1,1,0,0,1,0,1,1
306,-5803.999999999982,-2857.000000000004,-2947.0000000000014,0.04316546762589928,0.25,0.21570623976979014,0.39876629512077494,0.42323651452282157,0.3112033195020747,0.26556016597510373,0.2821576763485477,0.4024896265560166,0.3153526970954357,0,1,0,0,0,0,0,1
307,-5719.499999999981,-2934.499999999998,-2784.9999999999977,0.051094890510948905,0.125,0.21462770857094118,0.3975699962354126,0.36099585062240663,0.46473029045643155,0.17427385892116182,0.2033195020746888,0.44813278008298757,0.34854771784232363,0,0,0,1,0,0,0,0
308,-6126.9999999999845,-3151.499999999998,-2975.500000000002,0.07194244604316546,0.375,0.21355457002808648,0.3963772862467064,0.3817427385892116,0.3153526970954357,0.3029045643153527,0.4107883817427386,0.29045643153526973,0.2987551867219917,0,0,0,0,1,0,1,1
309,-5848.499999999974,-2927.499999999989,-2920.9999999999923,0.30656934306569344,1.0,0.21248679717794605,0.39518815438796623,0.2863070539419087,0.46887966804979253,0.24481327800829875,0.2821576763485477,0.3236514522821577,0.3941908713692946,2,1,0,1,2,0,0,2
310,-5789.0000000000055,-2929.4999999999973,-2859.5000000000095,0.07971014492753623,0.5,0.21142436319205632,0.3940025899248023,0.29045643153526973,0.2863070539419087,0.42323651452282157,0.3153526970954357,0.3651452282157676,0.31950207468879666,0,0,0,2,1,0,0,1
311,-5832.500000000003,-2864.00000000001,-2968.500000000002,0.15,0.375,0.21036724137609603,0.3928205821550279,0.3360995850622407,0.3651452282157676,0.2987551867219917,0.22821576763485477,0.3360995850622407,0.43568464730290457,0,0,0,1,2,0,0,0
312,-5455.499999999997,-2624.0000000000077,-2831.499999999998,0.14388489208633093,0.875,0.20931540516921554,0.39164212040856283,0.34439834024896265,0.38589211618257263,0.2697095435684647,0.24896265560165975,0.3153526970954357,0.43568464730290457,0,1,1,2,1,0,0,2
313,-5948.4999999999745,-2948.5000000000045,-2999.999999999995,0.12408759124087591,0.625,0.20826882814336947,0.39046719404733715,0.3817427385892116,0.27800829875518673,0.34024896265560167,0.26141078838174275,0.29045643153526973,0.44813278008298757,0,1,0,2,2,0,0,0
314,-5272.999999999984,-2710.500000000005,-2562.500000000008,0.0,0.0,0.20722748400265262,0.38929579246519513,0.38589211618257263,0.27800829875518673,0.3360995850622407,0.3112033195020747,0.44398340248962653,0.24481327800829875,0,0,0,0,0,0,0,0
315,-5599.000000000003,-2691.9999999999955,-2906.9999999999955,0.14074074074074075,0.375,0.20619134658263935,0.38812790508779954,0.35269709543568467,0.3941908713692946,0.25311203319502074,0.26141078838174275,0.3153526970954357,0.42323651452282157,2,0,0,1,0,0,0,0
316,-5560.000000000007,-2472.000000000005,-3088.000000000005,0.145985401459854,0.625,0.20516038984972615,0.38696352137253615,0.2987551867219917,0.48132780082987553,0.21991701244813278,0.27385892116182575,0.23236514522821577,0.49377593360995853,1,0,1,1,2,0,0,0
317,-5163.500000000001,-2526.499999999999,-2637.000000000001,0.07246376811594203,0.25,0.2041345879004775,0.38580263080841853,0.35269709543568467,0.3983402489626556,0.24896265560165975,0.3941908713692946,0.3278008298755187,0.27800829875518673,0,0,1,0,1,0,0,0
318,-5478.9999999999845,-2802.500000000002,-2676.4999999999995,0.03597122302158273,0.125,0.2031139149609751,0.3846452229159933,0.29045643153526973,0.3278008298755187,0.3817427385892116,0.3278008298755187,0.35269709543568467,0.31950207468879666,0,0,0,1,0,0,0,0
319,-5347.499999999984,-2591.50000000001,-2755.999999999999,0.03597122302158273,0.25,0.20209834538617025,0.3834912872472453,0.34854771784232363,0.23236514522821577,0.4190871369294606,0.2074688796680498,0.3070539419087137,0.4854771784232365,0,1,0,0,1,0,0,0
320,-5181.99999999999,-2717.0000000000036,-2464.9999999999936,0.05970149253731343,0.375,0.2010878536592394,0.3823408133855036,0.31950207468879666,0.47717842323651455,0.2033195020746888,0.3112033195020747,0.35269709543568467,0.3360995850622407,0,1,1,0,0,1,0,0
321,-5331.000000000011,-2589.000000000009,-2742.0000000000005,0.1079136690647482,0.375,0.2000824143909432,0.38119379094534706,0.3900414937759336,0.3278008298755187,0.2821576763485477,0.26141078838174275,0.2697095435684647,0.46887966804979253,0,0,0,1,2,0,0,0
322,-5241.499999999989,-2517.999999999999,-2723.4999999999964,0.037037037037037035,0.125,0.19908200231898848,0.380050209572511,0.3070539419087137,0.36099585062240663,0.33195020746887965,0.35269709543568467,0.2863070539419087,0.36099585062240663,0,0,0,0,0,0,0,1
323,-5052.999999999973,-2635.500000000002,-2417.5000000000036,0.12857142857142856,0.375,0.19808659230739353,0.3789100589437935,0.3070539419087137,0.4190871369294606,0.27385892116182575,0.3983402489626556,0.4190871369294606,0.1825726141078838,0,1,0,0,0,0,1,1
324,-5752.499999999988,-3044.0000000000023,-2708.500000000003,0.13138686131386862,0.5,0.19709615934585656,0.3777733287669621,0.2033195020746888,0.2946058091286307,0.5020746887966805,0.3651452282157676,0.3070539419087137,0.3278008298755187,0,1,0,0,2,1,0,0
325,-5476.499999999988,-2607.0000000000146,-2869.5,0.03676470588235294,0.125,0.19611067854912728,0.37664000878066123,0.3941908713692946,0.35269709543568467,0.25311203319502074,0.42323651452282157,0.23651452282157676,0.34024896265560167,0,0,0,1,0,0,0,0
326,-5848.499999999988,-2721.5000000000036,-3126.9999999999964,0.17647058823529413,0.625,0.19513012515638165,0.37551008875431924,0.3153526970954357,0.3153526970954357,0.36929460580912865,0.26556016597510373,0.14107883817427386,0.5933609958506224,0,0,2,1,1,0,0,1
327,-5401.999999999986,-2756.500000000005,-2645.500000000003,0.14388489208633093,0.625,0.19415447453059972,0.37438355848805627,0.2987551867219917,0.2821576763485477,0.4190871369294606,0.2572614107883817,0.3360995850622407,0.4066390041493776,0,0,0,1,3,0,0,1
328,-5472.4999999999945,-2751.4999999999986,-2721.000000000002,0.07352941176470588,0.375,0.19318370215794672,0.3732604078125921,0.44398340248962653,0.2987551867219917,0.2572614107883817,0.3817427385892116,0.2863070539419087,0.33195020746887965,0,1,2,0,0,0,0,0
329,-5331.9999999999645,-2511.4999999999927,-2820.5000000000027,0.08759124087591241,0.5,0.192217783647157,0.37214062658915437,0.3360995850622407,0.38589211618257263,0.27800829875518673,0.48132780082987553,0.23651452282157676,0.2821576763485477,0,0,0,2,2,0,0,0
330,-5521.499999999971,-2578.0000000000064,-2943.5000000000055,0.11678832116788321,0.375,0.1912566947289212,0.3710242047093869,0.2863070539419087,0.38589211618257263,0.3278008298755187,0.27800829875518673,0.27800829875518673,0.44398340248962653,0,1,0,0,1,0,0,1
331,-5385.999999999974,-2468.9999999999964,-2916.9999999999995,0.0,0.0,0.1903004112552766,0.3699111320952587,0.27800829875518673,0.43983402489626555,0.2821576763485477,0.3360995850622407,0.15352697095435686,0.5103734439834025,0,0,0,0,0,0,0,0
332,-5245.999999999978,-2680.500000000006,-2565.5,0.014388489208633094,0.25,0.18934890919900021,0.36880139869897294,0.22821576763485477,0.34439834024896265,0.42738589211618255,0.3070539419087137,0.34439834024896265,0.34854771784232363,1,1,0,0,0,0,0,0
333,-5197.999999999969,-2635.500000000005,-2562.499999999998,0.19708029197080293,0.75,0.18840216465300522,0.367694994502876,0.26141078838174275,0.3941908713692946,0.34439834024896265,0.34439834024896265,0.36929460580912865,0.2863070539419087,0,1,0,2,0,2,0,1
334,-4969.99999999997,-2386.5000000000023,-2583.5000000000064,0.13970588235294118,0.5,0.18746015382974018,0.3665919095193674,0.36099585062240663,0.34024896265560167,0.2987551867219917,0.24481327800829875,0.37344398340248963,0.3817427385892116,2,1,0,1,0,0,0,0
335,-5597.499999999984,-2540.499999999997,-3057.0000000000027,0.11678832116788321,0.625,0.1865228530605915,0.36549213379080925,0.26141078838174275,0.35684647302904565,0.3817427385892116,0.29045643153526973,0.2572614107883817,0.45228215767634855,0,1,0,0,3,1,0,0
336,-5267.9999999999945,-2406.0000000000114,-2862.0000000000146,0.12318840579710146,0.75,0.18559023879528855,0.3643956573894368,0.36929460580912865,0.29045643153526973,0.34024896265560167,0.24066390041493776,0.2572614107883817,0.5020746887966805,0,0,1,0,2,2,0,1
337,-5463.999999999981,-2772.4999999999973,-2691.5000000000055,0.0364963503649635,0.25,0.1846622876013121,0.3633024704172685,0.3112033195020747,0.24896265560165975,0.43983402489626555,0.3070539419087137,0.2821576763485477,0.4107883817427386,0,0,1,1,0,0,0,0
338,-5319.499999999996,-2530.500000000002,-2788.999999999996,0.1366906474820144,0.875,0.18373897616330553,0.3622125630060167,0.4107883817427386,0.27800829875518673,0.3112033195020747,0.34024896265560167,0.3112033195020747,0.34854771784232363,0,0,1,1,4,0,0,1
339,-5429.99999999997,-2626.500000000012,-2803.5000000000023,0.045454545454545456,0.125,0.182820281282489,0.3611259253169986,0.27800829875518673,0.36929460580912865,0.35269709543568467,0.26141078838174275,0.35269709543568467,0.38589211618257263,0,0,0,0,0,1,0,0
340,-5054.49999999998,-2473.5000000000045,-2580.9999999999964,0.04411764705882353,0.25,0.18190617987607657,0.3600425475410476,0.34439834024896265,0.27800829875518673,0.3775933609958506,0.3029045643153527,0.3153526970954357,0.3817427385892116,0,0,0,0,2,0,0,0
341,-5020.999999999987,-2477.999999999999,-2543.000000000004,0.10218978102189781,0.375,0.18099664897669618,0.3589624198984244,0.3278008298755187,0.34024896265560167,0.33195020746887965,0.35684647302904565,0.36099585062240663,0.2821576763485477,0,1,0,1,1,0,0,0
342,-5241.9999999999745,-2348.0000000000036,-2893.999999999997,0.014184397163120567,0.125,0.1800916657318127,0.35788553263872913,0.4066390041493776,0.27800829875518673,0.3153526970954357,0.42738589211618255,0.21991701244813278,0.35269709543568467,0,0,1,0,0,0,0,0
343,-5349.999999999995,-2599.0000000000027,-2750.999999999996,0.051470588235294115,0.5,0.17919120740315364,0.35681187604081294,0.3112033195020747,0.35269709543568467,0.3360995850622407,0.3900414937759336,0.2987551867219917,0.3112033195020747,0,0,0,0,3,1,0,0
344,-5186.000000000003,-2480.4999999999964,-2705.4999999999986,0.19117647058823528,1.125,0.17829525136613786,0.3557414404126905,0.3029045643153527,0.34854771784232363,0.34854771784232363,0.35684647302904565,0.34439834024896265,0.2987551867219917,1,1,2,0,3,1,1,0
345,-4722.99999999999,-2267.0000000000077,-2456.0000000000073,0.10948905109489052,0.75,0.17740377510930716,0.35467421609145244,0.3941908713692946,0.3651452282157676,0.24066390041493776,0.44398340248962653,0.27385892116182575,0.2821576763485477,0,0,0,2,4,0,0,0
346,-5128.000000000007,-2435.000000000003,-2693.000000000006,0.11851851851851852,0.5,0.17651675623376062,0.35361019344317807,0.34439834024896265,0.3112033195020747,0.34439834024896265,0.2572614107883817,0.24481327800829875,0.4979253112033195,0,2,0,0,1,1,0,0
347,-4957.000000000002,-2384.9999999999986,-2572.000000000001,0.050359712230215826,0.375,0.1756341724525918,0.35254936286284855,0.34439834024896265,0.35269709543568467,0.3029045643153527,0.3278008298755187,0.3360995850622407,0.3360995850622407,0,1,0,0,2,0,0,0
348,-5101.000000000003,-2523.000000000003,-2578.000000000001,0.058823529411764705,0.125,0.17475600159032884,0.35149171477426,0.2946058091286307,0.3070539419087137,0.3983402489626556,0.2697095435684647,0.33195020746887965,0.3983402489626556,0,0,1,0,0,0,0,0
349,-4990.999999999988,-2403.500000000004,-2587.4999999999977,0.11764705882352941,0.75,0.17388222158237718,0.3504372396299372,0.29045643153526973,0.4024896265560166,0.3070539419087137,0.4979253112033195,0.21991701244813278,0.2821576763485477,0,1,0,0,3,2,0,0
350,-5091.499999999981,-2416.5000000000073,-2674.999999999999,0.07352941176470588,0.25,0.1730128104744653,0.3493859279110474,0.2987551867219917,0.44398340248962653,0.2572614107883817,0.42323651452282157,0.24066390041493776,0.3360995850622407,0,0,0,0,0,0,0,2
351,-4821.999999999985,-2211.000000000002,-2610.999999999995,0.036231884057971016,0.25,0.17214774642209296,0.34833777012731426,0.3983402489626556,0.3153526970954357,0.2863070539419087,0.42738589211618255,0.17427385892116182,0.3983402489626556,0,1,0,0,1,0,0,0
